id,post_id,comment_text,author,created_utc,sentiment,TYPE,category,book,comment_num
18oqlo5_3,18oqlo5,SHADOW AND BONE ARE MY FAVORITE BOOKS EVER. Leigh Bardugo hooks you in with an amazing story and I think the books got better and better with the 3rd one being the best. Mine are annotated like crazy and these books hold a special place in my heart.,sunnyoliviawebkinz,2023-12-23T03:50:03Z,1,COMMENT,Fantasy,Shadow and Bone,3
n0e5vn_1,n0e5vn,"I found Shadow and Bone similarly addictive, although I think her writing was a bit juvenile. That said, I recently read Six of Crows (which is another Grishaverse book that takes place chronologically after the S&B trilogy) and it was fantastic! Her growth as a writer was very clear, and the character feel far more realistic. If this is the style of book that you're into, I would recommend Strange the Dreamer by Laini Taylor.",,2021-04-29T17:09:16Z,1,COMMENT,Fantasy,Shadow and Bone,1
n0e5vn_2,n0e5vn,"I'm currently on the last episode of Shadow and Bone, and I really enjoyed it. Looks like I need to read the trilogy to fully appreciate the whole story.",MinutesTaker,2021-04-28T13:36:58Z,1,COMMENT,Fantasy,Shadow and Bone,2
n0e5vn_3,n0e5vn,"I really enjoyed Grishaverse even though I find the Shadow and Bone trilogy is the weakest installment. 

I feel the first POV limited character growth and world-building, but I still found the story engaging. It was a little onto the YA side, but since I usually enjoy YA tropes, I wasn't overly bothered by it. 

The two subsequent duologies are both really great and better-written showing how the author has grown. They introduce the third POV and they allow the expansion for some characters which I appreciated.",IceXence,2021-04-29T02:59:47Z,1,COMMENT,Fantasy,Shadow and Bone,3
n0e5vn_4,n0e5vn,"I haven't yet read the duology, so I can't comment on that. I thought shadow and bone was really well done, and I just loved the way it was written, not sure what else I could say. I guess it's different for everyone ¯\_(ツ)_/¯",Johnathan_Gu,2021-04-28T18:21:01Z,1,COMMENT,Fantasy,Shadow and Bone,4
n0e5vn_5,n0e5vn,"Yeah for sure! I'm definetly planning on reading six of crows, I hear about it way too much lol. I'd recommend you give shadow and bone a try, it's honestly a really fun read and it's not that long either. Worse thing that can happen is you waste a couple hours of your day.",Johnathan_Gu,2021-04-28T23:18:23Z,1,COMMENT,Fantasy,Shadow and Bone,5
n0e5vn_6,n0e5vn,Yeah! I found out about Shadow and Bone because all my friends were talking about Six of Crows lol. I'll make sure to check the other trilogy out!,Johnathan_Gu,2021-04-28T13:07:09Z,1,COMMENT,Fantasy,Shadow and Bone,6
n0e5vn_7,n0e5vn,"I binged the show then read the first book all in the last couple of days so I’m with you on the addicted train! The show combines the stories in  the shadow and bone trilogy with the six of crows books, so if you want to know everything with the side characters before you watch you’ll probably want to read six of crows first. That being said, I really enjoyed it and thought the show brought an interesting new dimension while still being relatively faithful",JuiceboxPrincess,2021-04-28T14:23:55Z,3,COMMENT,Fantasy,Shadow and Bone,7
n0e5vn_8,n0e5vn,If you care about spoilers for six of crows then I would recommend reading it before watching the show - as far as I’m aware it combines shadow and bone with the first six of crows book (or prequel to?) as congruent story lines. That being said I’ve only read the one book so I’m not an expert!,JuiceboxPrincess,2021-04-28T14:41:02Z,2,COMMENT,Fantasy,Shadow and Bone,8
n0e5vn_9,n0e5vn,"Okk, I'll finish six of crows first, I don't want to spoil such a good book. I thought the show was just about shadow and bone lol",Johnathan_Gu,2021-04-28T14:44:59Z,2,COMMENT,Fantasy,Shadow and Bone,9
11ve8cy_1,11ve8cy,"Absolutely with you there. 
My intro to the Grishaverse was through Six of Crows which was incredible. Her world building and character work truly started shining after the Shadow and Bone trilogy IMO but the show basically takes on all these story lines together to make something unique and loyal to the overall story.
The show keeps the books' very strong YA elements but for folks who wanted to see their fave characters brought to the screen it's definitely worth a watch.",lawlesslead,2023-03-19T08:55:17Z,1,COMMENT,Fantasy,Shadow and Bone,1
11ve8cy_2,11ve8cy,"Shadow and Bone is definitely the weakest series of the ones in the Grishaverse but I feel like a lot of the following series need the world-building in S & B to understand what’s going on. However, I read the series like 8 years ago so I don’t remember it that well and I refuse to reread it with how much it’s been criticized in the last few years so I don’t tarnish my impression of it",ShakespearesSister12,2023-03-19T09:23:53Z,2,COMMENT,Fantasy,Shadow and Bone,2
11ve8cy_3,11ve8cy,"The shadow and bone trilogy is kinda boring. I enjoyed it, because I found it mindless and easy to get into during the pandemic, but Alina can definitely get annoying. Mal is one of my favorite characters, but I see where you’re coming from.

I despise that there was a love triangle (or would it be a square?), and find the Mal vs Darkling vs Nikolai discussion amongst the fandom exhausting. 

I feel like it’s worth finishing if you feel like it. Six of Crows is amazing, so you have that to look forward to. Also, there’s a duology that I’m spacing on the name of right now, that’s pretty good too.

Alina and Mal can get annoying, but David, Genya, Zoya, and Nikolai makes it easier to get through. Also, if you keep reading, you can look forward to one of the most romantic monologues in book history by one >!very socially awkward Durast!<. 

Even if you don’t finish it, the shows still probably worth watching",No-Squirrel-7540,2023-03-20T03:55:00Z,3,COMMENT,Fantasy,Shadow and Bone,3
11ve8cy_4,11ve8cy,Ninth House was the first of hers I read. Love it so went looking for more. Shadow and Bone trilogy felt as though she wrote the first and then was contractually obliged to work through the next two. I enjoyed Six of Crows. KoS to go still.,JuliusS__,2023-03-19T12:19:47Z,2,COMMENT,Fantasy,Shadow and Bone,4
11ve8cy_5,11ve8cy,I read six of Crows without knowing about the Grishaverse and was fine. I enjoyed it. Then I tried Shadow and Bone. Noped out after book 1.,Tortuga917,2023-03-19T13:54:31Z,2,COMMENT,Fantasy,Shadow and Bone,5
11ve8cy_6,11ve8cy,"Uhh Currently there’s one trilogy, Shadow and Bone, and two duologies, Six of Crows and King of Scars, in the Grishaverse along with short stories, Folktales of Ravka, and more on the way since she just signed a huge deal with a publisher. Dunno much about the D&D connections unfortunately.",ThroneofTime,2023-03-19T22:27:20Z,2,COMMENT,Fantasy,Shadow and Bone,6
136te2y_1,136te2y,"I read shadow and bone along with the two sequels and while I really enjoyed the premise I really struggled with staying engaged because of the “romance”. And I just felt like there was no character development. 

On a side note I really enjoyed the first season of the show but I couldn’t make it through the first episode of the second season.",Manakin_SkyCocker,2023-05-03T22:05:25Z,0,COMMENT,Fantasy,Shadow and Bone,1
ofw2d3_1,ofw2d3,"i know quite a few people who did not like shadow and bone, but liked six of crows much better. i'm not a huge YA or romance fan so i'm never going to read shadow and bone, but i encourage you to try SOC.",clamwaffle,2021-07-09T02:48:17Z,2,COMMENT,Fantasy,Shadow and Bone,1
ofw2d3_2,ofw2d3,"Oof definitely not the Six of Crows side of things. Shadow and Bone yes, but not the duology. It was prequel so not even canon but it also made them quite one-dimensional and shallow unfortunately.",FusRoDaahh,2021-07-08T03:30:14Z,0,COMMENT,Fantasy,Shadow and Bone,2
j96kob_1,j96kob,"I LOVE the *Six of Crows* duology but the *Shadow and Bone* trilogy wasn't my favorite. I'm cautiously optimistic about the series. It sounds like they are going to include material from all the books of the Grishaverse... so at a minimum, the existing duology and trilogy. I hope it's a good balance of the two. I'm really invested in the characters in the *Six of Crows* duology and like you said, I want them to do justice to the characters!

As a side note, if you loved the Grishaverse books, you should totally check out Bardugo's [*Language of Thorns*](https://www.leighbardugo.com/book/the-language-of-thorns/).",dr239,2020-10-11T14:49:26Z,1,COMMENT,Fantasy,Shadow and Bone,1
j96kob_2,j96kob,I can understand why people dont like Shadow and Bone it was Leigh Bardugo first book and creating the world. So when she wrote Six of Crow she already had the set up for the world and what's going in. I ABSOLUTELY agree SOC was better and I HEAVILY enjoyed it. But I'm still terrified because I want them to get it right I'm too scared to even see the trailers.,poohbear-sunny,2020-10-11T14:51:48Z,2,COMMENT,Fantasy,Shadow and Bone,2
dd6tjh_1,dd6tjh,"Just to toss my two cents in here on Bardugo. I'm really not a big YA fan, but I do dip into it from time to time. And, while I found that her Shadow and Bone books were totally forgettable generic YA, I also found that I really liked her Six of Crows duology. It has some YA tropes, but it mixes it more into a fun ""team heist"" setting. More like YA fantasy mashed into Oceans 11. Where the focus is less on a love triangle and more on a team of wildly different personalities, pulling together, busting each others' chops, and getting the job done. So I'm cautiously optimistic to try this.",TheFightingFishy,2019-10-04T13:40:21Z,2,COMMENT,Fantasy,Shadow and Bone,1
dd6tjh_2,dd6tjh,"Didn’t read Shadow and Bone, but I enjoyed the heck out of Six of Crows. Plus I’m a sucker for spooky, gothic higher ed ala anything from Secret History to the Magicians. I would read THE SHIT out of this",ourgoodgrandfather,2019-10-04T14:14:12Z,1,COMMENT,Fantasy,Shadow and Bone,2
