id,post_id,comment_text,author,created_utc,sentiment,TYPE,category,book,comment_num
sj4ptk_3,sj4ptk,As someone who watched the movie and read the book in a short window of time I agree with you. What you described is the reason why Jaws is a rare case in which everyone agrees the film ia the better version of the story.,BackStrict977,2022-02-03T12:01:05Z,1,COMMENT,Action,Jaws,3
rz5i6j_1,rz5i6j,"I also enjoyed Jaws and read it as a teenager and remember thinking the affair plotline that isn’t in the movie was very scandalous. I was a sheltered child from the generation where watching sharks being eaten on screen was worse than sex in a book lol.

Unrelated, but In Cold Blood was the book that re-ignited my passion for reading after several years If you are looking for something  to read next!",Joe434,2022-01-08T18:31:34Z,2,COMMENT,Action,Jaws,1
m86fkb_1,m86fkb,"I heard some cool trivia about Jaws recently...  
  
Apparently it’s one of the rare instances where the book cover image (the iconic painting of the naked girl swimming and the shark coming up underneath) was SO good that the movie producers bought the rights to use it as the movie poster!  It’s like the ONLY promotional image of the book/film. 
Also cool...the original painting was ‘toured’ through the US to promote the film and...disappeared! Nobody knows what happened to it! Either a fan stole it, or it’s in some producers office somewhere.",Vibratorator,2021-03-19T02:05:20Z,3,COMMENT,Action,Jaws,1
m86fkb_2,m86fkb,"I'm gonna say *Mary Poppins.* The book is fine, but the movie is a classic. Obviously may or may not appeal to any particular person. I think probably a lot of musicals would be the same: as well as all the acting, set design, camera work and editing, there's a whole additional layer of artistic content in the songs.

Also, *Jurassic Park*. I really enjoyed the book, but then when I saw the movie, I mean come on. What a masterpiece.

Edit: also, I agree about *Jaws*. I only got round to the novel a few years ago, out of curiosity. It seemed, like, competent—a better novel than I could write—but the movie, I will watch any time.",dbulger,2021-03-19T02:33:11Z,2,COMMENT,Action,Jaws,2
m86fkb_3,m86fkb,"I think Jaws is okay but I remember enjoying reading ‘Beast’ exponentially more. It’s also been quite awhile since I read these.

As far as the other part of your question I think there’s an argument to be made for Fight Club. Not to make any knocks against the book, because it’s outstanding. But the movie is just a home run in my opinion.",bilgemonkeyflyguy,2021-03-19T02:00:14Z,2,COMMENT,Action,Jaws,3
cjvjdc_1,cjvjdc,Jaws 2 book? Is it Peter Benchley? Also does it follow on the plot from the book or is it a novelisation if the film?,,2019-07-31T16:38:18Z,3,COMMENT,Action,Jaws,1
cjvjdc_2,cjvjdc,"It's not by Peter Benchley and it's based on an earlier draft of the screenplay. It still picks up a few years after Jaws but adds in some things that weren't in the movie, and if you thought the shark in Benchley's book didn't get a lot of screen time you haven't seen anything because it's barely in Jaws 2. The book focuses more on Brody butting heads with a cop from out of town he arrests for trying to shoot a seal and his son getting his diving license (Brody isn't even aware there is a shark until the last 50 odd pages of the book)",ShinyBlueChocobo,2019-07-31T17:07:12Z,2,COMMENT,Action,Jaws,2
unygzu_1,unygzu,"I read the book in my school library as a teen and was shocked by how little it resembled the film I loved.

Even Jaws 2 is better than the original novel.",UniformUnion,2022-05-13T09:12:50Z,0,COMMENT,Action,Jaws,1
unygzu_2,unygzu,"There is a good book called, “The Jaws Log,” written by the screenwriter, Carl Gottlieb. It’s kind of a dairy he kept during production, where a lot of the script was written, and an overview. It’s a really good look at the making of the movie from a writer’s point of view.",jaymickef,2022-05-12T23:37:40Z,1,COMMENT,Action,Jaws,2
unygzu_3,unygzu,"Thanks for drawing my attention to this, I've ordered it and can't wait to read. I think Gottlieb's work on Jaws was absolutely terrific and contributed as much to the film's success as Spielberg's overshadowing direction.",XInsects,2022-05-13T12:40:47Z,1,COMMENT,Action,Jaws,3
unygzu_4,unygzu,"Hi, guys. Jaws is still better.",UniformUnion,2022-05-13T09:10:42Z,3,COMMENT,Action,Jaws,4
unygzu_5,unygzu,"Hey, just letting you know I read The Jaws Log. It was a great read from a practical filmmaking perspective, and yes Verna Fields seems an amazing woman. I wish there had been more about the scripting, Gottlieb doesn't refer to it much at all. I get the feeling though from his brief mentions of the novel and Benchley that he (Gottlieb) thought it was pretty shit to. Thanks for the recommendation!",XInsects,2022-07-10T16:20:10Z,1,COMMENT,Action,Jaws,5
o8nmgb_1,o8nmgb,"I'm old, so I read the book before the movie was even made. It was a great book! I have to admit that the >! tawdry affair between Hooper and Brody's wife!< always seemed out of place and unnecessary. >! The mob connection also seemed a little over the top, but it provided a solid reason that the mayor was so intent on keeping the beaches open that he was willing to sacrifice people's lives to do so.!<

Jaws is one of the few movies that I thought the film was better than the book.",BogBabe,2021-06-27T04:40:01Z,1,COMMENT,Action,Jaws,1
o8nmgb_2,o8nmgb,"I prefer to watch the movie first and be surprised by how much better the book is!

I did enjoy the Jaws book (it’s been a while since I read it)",RockyDify,2021-06-27T02:44:32Z,3,COMMENT,Action,Jaws,2
o8nmgb_3,o8nmgb,"""Jaws"" the book is basically a retelling of Ibsen's ""An Enemy of the People"", isn't it?",Jack-Campin,2021-06-27T12:20:21Z,3,COMMENT,Action,Jaws,3
o8nmgb_4,o8nmgb,1. Jaws,DadBane,2023-08-29T08:35:46Z,3,COMMENT,Action,Jaws,4
o8nmgb_5,o8nmgb,Jaws.,puddycat20,2023-10-30T03:51:45Z,1,COMMENT,Action,Jaws,5
gssd7n_1,gssd7n,"I would put Jaws under horror or thriller. Unlike Meg, Jaws is based more in reality than sci-fi",DangerousThanks,2020-05-29T23:44:27Z,3,COMMENT,Action,Jaws,1
n4l6xb_1,n4l6xb,"> ‘Jaws at 35,000 feet’

She had it with all the motherfucking sharks on the motherfucking plane.",BeerdedRNY,2021-05-04T15:55:11Z,3,COMMENT,Action,Jaws,1
