id,post_id,comment_text,author,created_utc,sentiment,TYPE,category,book,comment_num
yidfzz_14,yidfzz,"You didn't mention the storyline of the girl with the yuge vagina. So odd. Puzo wrote a hell of a book. As the story goes, Robert Evans of paramount pictures optioned the book before puzo had written a single word. Once the book was done, it was a giant success. Since paramount paid next to nothing for the option to make the book into the movie, they were able to retain an unheard of 80 profit points which made the film insanely profitable. All because Robert Evans saw something in puzos idea. I reread the book this year, along with another book called leave the gun take the canoli and the godfather annotated screenplay. All of these really compliment each other if you would like to do a deep dive. Buy yeah godfather by puzo is classic. It's a quick read, immersive, and interesting from start to end.",irie1972,2022-10-31T23:32:34Z,1,COMMENT,Mystery,The Godfather,14
yidfzz_15,yidfzz,"I read the book many, many years ago and I thought it was trash.  I'm saying that in the most endearing way.  It's one of those books you take to the beach or read on a long bus trip, ""a pretty smooth ride"" to quote you.  I saw it after the movie and while I did appreciate Fontaine being given a more central role in the book, I'm glad the movie excised most of it.  I just find it amazing how a book like that, again, nothing against it, it's great for what it is, but it's just an easy to read pulp-type novel, become arguably the greatest film ever made.

PS BTW, when you say you'll read the entire trilogy, The Godfather only has one true novel.  The sequels were based on original screenplays written by Coppola and Puzo.  If there are books out there based on Godfather Part II and Part III, they're novelizations.",jblanch3,2022-10-31T23:38:11Z,2,COMMENT,Mystery,The Godfather,15
yidfzz_16,yidfzz,"The Godfather is a great movie.  Amazing.  But I always felt like there were parts of the story we weren’t seeing.  Things about Sollozzo that never made much sense, or weren’t as well-explained.  I think that’s just a feature of filmmaking from that era: the audience is expected to know things that maybe later audiences no longer know.

The book does a great job of laying out some of those little details, plot points that were present in the book, but probably cut from the movie.  Sollozzo and his desire to get into the drug game.  Johnny Fontaine and his struggles in Hollywood.  Even Tessio’s betrayal.  All of those things were explored so much better in the book.",cncordray,2022-10-31T23:48:18Z,1,COMMENT,Mystery,The Godfather,16
yidfzz_17,yidfzz,The Godfather book was just amazing. My favorite storytelling of all time.,JCarylB,2022-11-01T10:29:56Z,1,COMMENT,Mystery,The Godfather,17
yidfzz_18,yidfzz,"If you're still in the mood for more about the mafia, I'd like to recommend ""Five Families: The Rise, Decline, and Resurgence of America's Most Powerful Mafia Empires"", by Selwyn Raab.
While not fiction, it is no less a fascinating read, and it is in places very clear where the Godfather drew inspiration from the real events described in the book.",SashaGreyjoy,2022-11-01T13:52:52Z,1,COMMENT,Mystery,The Godfather,18
yidfzz_19,yidfzz,"I recall watching an interview with some former gangster who was still connected when The Godfather film came out. He said that all the wise guys were really excited by the movie because they looked at it and said, ""Oh, so *this* is how we're supposed to be..."" since up until then no one had ever really romanticized their brutally violent and criminal lifestyle. Wish I could remember any details about who said this or when or where - I just remember being amused by it, though.",PeterLemonjellow,2022-11-01T00:08:36Z,3,COMMENT,Mystery,The Godfather,19
yidfzz_20,yidfzz,"> The contrast between the two versions of this story always struck me as unique. Can’t think of anything else that’s like this.

In the world of baseball books/movies, I found The Natural and Field of Dreams (Shoeless Joe) much better on film than on paper.  They're both classic films, enjoyable to watch once or twice, but nowhere near the caliber of The Godfather.",Beat_the_Deadites,2022-10-31T19:39:18Z,1,COMMENT,Mystery,The Godfather,20
yidfzz_21,yidfzz,"Reading the Godfather returns now and you get to see how Tessio was killed.  Also, it explains in more detail why Fredo got on his brother's bad side.",Negativefalsehoods,2022-11-01T01:06:01Z,3,COMMENT,Mystery,The Godfather,21
yidfzz_22,yidfzz,"Puzo actually wrote a couple of well reviewed literary novels that didn't sell before writing the Godfather.  He decided for his next project, he'd go all out on writing a bestseller.

That plot line isn't incompetence, it's cynicism about what would sell.",notdirtyharry,2022-11-01T21:05:29Z,2,COMMENT,Mystery,The Godfather,22
yidfzz_23,yidfzz,"I’ve always thought that the films 1&2 are both based on Mario Puzo’s book The Godfather. Godfather 3 film was so much later as a finale, its plot is not part of the original book.",Midnight_Crocodile,2022-10-31T15:03:15Z,0,COMMENT,Mystery,The Godfather,23
yidfzz_24,yidfzz,The godfather 2 movie is half original and half based on the book. The prequel half (i.e. Robert DeNiro parts) is from the first novel. The other storyline (The pacino parts) is original to the screenplay.,KokiriEmerald,2022-10-31T15:32:57Z,3,COMMENT,Mystery,The Godfather,24
yidfzz_25,yidfzz,"The Sicilian is definitely a good read. It does have some references to the Godfather. It takes place during Michael's stay in Italy. 

The Last Don is unrelated to the Godfather really. It can be read as a stand alone, and in my opinion, weaker than the Godfather",HairyBaIIs007,2022-10-31T20:47:05Z,1,COMMENT,Mystery,The Godfather,25
yidfzz_26,yidfzz,"It was my favorite book for a long time. The character with the large vagina starts as Sonny’s mistress and it follows her through her relationship with Fontaine. Sonny is the oldest son of The Godfather. Maybe because I’m a woman I found it interesting. But it definitely doesn’t have to do with the rest of the Corleones. 

Sonny = RIP James Caan",dont_get_it_twisted,2022-10-31T20:24:33Z,1,COMMENT,Mystery,The Godfather,26
yidfzz_27,yidfzz,"I read The Godfather a few years ago in a group — it is a favorite book of one of my close friends and we were celebrating her birthday.

I remember being so impressed and moved by the vast majority of the book — what it says about relationships, family, all of it.

A lot of the group felt the same way — because of the cult phenomenon around the movie, I think we all assumed it was this *macho* book.

In reality, it had so much to say about power in so many different ways.


EXCEPT FOR THE WEIRD DOCTOR SUBPLOT ABOUT THAT WOMAN’S VAGINAL OPERATION.",NewspaperElegant,2022-10-31T22:04:06Z,1,COMMENT,Mystery,The Godfather,27
yidfzz_28,yidfzz,"Wow, I never knew! Where did you read this? I may need to go back and re read The Godfather?",AndrewsMother,2022-11-01T02:24:23Z,3,COMMENT,Mystery,The Godfather,28
yidfzz_29,yidfzz,I've read The Godfather and The Sicilian but not the other book,lawstandaloan,2022-10-31T18:46:38Z,3,COMMENT,Mystery,The Godfather,29
yidfzz_30,yidfzz,"I suspect there is a lot of unethical behavior in ""the godfather""",Danominator,2022-10-31T20:42:33Z,2,COMMENT,Mystery,The Godfather,30
yidfzz_31,yidfzz,"Don't forget such keepers as:

""He could sew up a snatch like a carpenter slaps together 2x4s""

Or when the surgeon looks at the male partner during surgery and holds up first three fingers to see if that's tight enough, then they descide to go for two.

Yeah it was such a horny book.

Leave the Gun, Take the Cannoli is a fantastic book about the writing of The Godfather and then the making of the movie.

Puzo *knew* he was making a horny book. To over simplify things a bit, he had always said he could write a hit whenever he wanted but he would rather make art, write the great american novel - that sort of thing. He tries this, is not particularly successful, and then his family giving him shit about claiming to be able to write a hit combined with some bottoming out due to a lifetime gambling addiction, he says ""fuck it, I'll write a popular book.""

He did tons of research, but the relevant part is that he outlined ahead of time how many sex scenes he wanted to have to keep people interested/attentive, mapping out who would fuck who and when as part of the early writing stages of the book. He made it horny on purpose so that it would sell better, and it certainly didn't hurt.",TheeSweeney,2022-10-31T23:21:33Z,1,COMMENT,Mystery,The Godfather,31
yidfzz_32,yidfzz,"I've only read those three, and I agree. The Last Don was just the Godfather retold, except worse",HairyBaIIs007,2022-11-01T00:03:20Z,0,COMMENT,Mystery,The Godfather,32
yidfzz_33,yidfzz,"Oh, are we talking about the heroic abortionist, Jules Segal? He's such a weird, Mary Sue-style character--he not only diagnoses Lucy Mancini, he diagnoses the growth on Johnny Fontaine's vocal cords just by hearing him talk, and recommends the plastic surgeon who fixes Michael's face. For a small part of the book, he completely takes over the story, and there's half a mind that you could do an adaptation of The Godfather where the brilliant young surgeon who gets peripherally involved with the mob is the main character, and the Corleones and everyone else are mostly in the background while Jules struts around Vegas, being brilliant, solving medical mysteries, and winning Lucy's hand (and surgically-repaired other parts).

But in the larger scheme of things, he's mainly there to deliver a medical PSA about the benefits of vaginal surgery. And I always wonder who it was in Puzo's life who had a pelvic floor issue, and it was surgically corrected, leaving Puzo so enthusiastic about the prospect that he vowed ""In my next book, I'm going to tell the world about this! No one will need to suffer in silence again!""",derekbaseball,2022-11-01T05:44:17Z,0,COMMENT,Mystery,The Godfather,33
yidfzz_34,yidfzz,"That's a great idea for a variation of the Godfather story! There's also the poor little undertaker who wanted to stay away from the Mafia, until his daughter was beaten up, and then he has nightmares about Don Corleone dumping murdered bodies on the doorstep to get the favour returned. But then he ends up doing a completely different favour for the Family. 

So many great minor characters who get their moment in the sun.",DrunkOnRedCordial,2022-11-01T08:01:36Z,1,COMMENT,Mystery,The Godfather,34
yidfzz_35,yidfzz,"Bonasera getting the call from Hagen—which in the novel neither he nor the reader know is about Sonny—might be my favorite chapter in the book. Bonasera’s internal monologue and panic as he thinks about what the Godfather is going to ask him to do is just perfect. 

I’ve never read the book, but in Goodfellas, the story of the Bamboo Lounge always seemed to me to be in conversation with Bonasera’s story. It’s everything that Bonasera fears in the book: when a mobster does you a favor, he becomes your business partner, then he uses your business in the commission of his crimes, and runs up debts on the business’s credit. And when he’s done sucking it dry, he burns down your life’s work for the insurance money.",derekbaseball,2022-11-02T22:05:01Z,1,COMMENT,Mystery,The Godfather,35
b7f9k2_1,b7f9k2,If you liked godfather then do yourself a favor and read the Sicilian.  I actually enjoyed it more than The Godfather.  It ties into michaels time in Sicily a little bit so you get a few Michael corleone POV chapters.,crazyfool319,2019-03-30T20:29:23Z,1,COMMENT,Mystery,The Godfather,1
b7f9k2_2,b7f9k2,"I also loved “The Fortunate Pilgrim”, which was based on Puzo’s mother and her struggle to acclimate during her immigration to America. He considered it his finest novel and was disheartened it was outshone by “The Godfather”.",kristinbugg922,2019-03-30T22:18:14Z,1,COMMENT,Mystery,The Godfather,2
b7f9k2_3,b7f9k2,"I read it when it first came out, and I was much too young to appreciate it as a novel then.  Turned out I also lived in a Southern Ontario town where all of the big mafioso came to retire- growing up I remember huge ""state"" funerals stretching for blocks in our city, complete with people writing down license plates. Except that I was friends with those people's grandkids, and spent more than a few holidays celebrating very large ""family"" gatherings with them. 

It's hard to explain to younger people how terrifying ""the Mafia"" was to those of us who grew up in North America in the late 60s/70s.  Our high school was closed for 3 days because a 'retired' mafia guy died doing laps on our track. 

Now reading the Godfather seems very nostalgic to me- I can't even watch the movie because I find Marlon Brando hilarious instead of menacing.  Too many impersonations of him on early SNLs I think. 

If you're interested in a ""later"" version of the Mafioso, I'd recommend watching [OZ](https://www.imdb.com/title/tt0118421/).  It's about prison culture in the early 90s, when the Sicilian Mafia were still hanging on. ",doesnteatpickles,2019-03-30T23:17:28Z,2,COMMENT,Mystery,The Godfather,3
b7f9k2_4,b7f9k2,"Don't know how or why I picked up that book, having never seen the godfather (still havent), but I have read it several times. One of which on a backpacking trip for boy scouts.

Highly recommend.",rjmk,2019-03-30T22:31:17Z,1,COMMENT,Mystery,The Godfather,4
b7f9k2_5,b7f9k2,"I loved the Godfather. I was fortunate to have read it before watching the movies. If you want to read another book by Puzo, I recommend The Family. Puzo wrote it on and off for years and it was finally finished by his girlfriend Carol Gino. I enjoyed The Family as well.",,2019-03-30T22:37:58Z,1,COMMENT,Mystery,The Godfather,5
b7f9k2_6,b7f9k2,"I read this book twice in a row. It is one of my favorites. Easy top five.

I grew up in an intensely regulated environment, I wasn't allowed to do alot. I started working and living at a warehouse for the organization I grew up in. There were trailer loads of books which was heaven to 18 year old me.

I read the shit out of the godfather, anything by Michael Crichton, Stephen King, The exorcist, Thomas Harris (Silence of the lambs, Hannibal, Red Dragon) Tom Clancy and oh so much more.

The Godfather really stuck with me. ",,2019-03-31T00:14:14Z,1,COMMENT,Mystery,The Godfather,6
b7f9k2_7,b7f9k2,"It’s a great book, have you checked the others out in the godfather series? He is a great writer.👌",,2019-03-31T01:27:27Z,1,COMMENT,Mystery,The Godfather,7
b7f9k2_8,b7f9k2,"While making The Godfather 3 I believe, the movie, he read a book on screenplay writing .  In the book the author referred to The Godfather 1 as the prime example of how to write a screenplay.",iwontbeadick,2019-03-31T03:01:50Z,3,COMMENT,Mystery,The Godfather,8
b7f9k2_9,b7f9k2,The Godfather is awesome. I bought the Sicilian second hand recently and can't wait to read it.,Lexel_Prix,2019-03-31T03:20:39Z,1,COMMENT,Mystery,The Godfather,9
b7f9k2_10,b7f9k2,"r/books Read the nonfiction book, Honor Thy Father by Gay Talese and you will get insight into where the Godfather story came from. ",awkward_talker,2019-03-31T11:48:45Z,3,COMMENT,Mystery,The Godfather,10
b7f9k2_11,b7f9k2,"Definitely a great book. Its follow-up the Sicilian is also pretty good, and ties into the Godfather.",seth088,2019-03-31T21:23:39Z,1,COMMENT,Mystery,The Godfather,11
b7f9k2_12,b7f9k2,"quiet the opposite experience for me. i am reading it at the moment, on p 470, and can't wait to be done. first I was disappointed because for some reason I was expecting literature but this is more ""pop trash"". second I am positively annoyed and don't get the authors obsession with that singers vocal chords and that girls vagina - didn't anyone else find themselves wondering why they read pages and pages about that bizarre medical nonsense and that boring ""filling material"" about people whose life i couldn't care less about? Also, I am surprised that Coppola was so interested in the book. I read Heart of Darkness, which is tasty and rich, and I get his obsession in the apocalypse. But the godfather is nowhere near. I do like the godfather movie though, his adaptation is great, very close to the text as if he didnt dare to change anything, awstruck, but so much less trashy, much more elevated and artful.

Came here also to say that while reading the meeting of the Dons, after the death of one of the characters (dont want to spoil), I noticed that the iconic image of the puppeteers hand and the strings has a second meaning. the obvious one is that it's the Dons hand pulling the strings, but Puzo repeatedly describes how normal society is sheepish and bows to authority, he even says if I remember correctly, that the dons are ""real men"" and have cut themselves loose. they refuse to bow to authority and take their lifes into their own hands and so they are the ones who have freed themselves from the control of the legal government and ""we"" are the ones being pulled by the strings of the government. Anyways, I guess I am just more interested in the classic idea of literature as art and not so much in reading bookings because they are ""good stories"".",LeeviLux,2019-03-30T23:47:00Z,0,COMMENT,Mystery,The Godfather,12
b7f9k2_13,b7f9k2,"I actually read The Sicilian as an adolescent, before I even knew what The Godfather was. It's a great standalone story.",Jacques_Plantir,2019-03-30T20:53:42Z,2,COMMENT,Mystery,The Godfather,13
b7f9k2_14,b7f9k2,I really hated the Sicilian yet the godfather is one of my all time favourite books. I'm not sure why,mpbarry46,2019-03-31T02:26:48Z,2,COMMENT,Mystery,The Godfather,14
b7f9k2_15,b7f9k2,"The Godfather is one of my favorite books and I've been avoiding watching the movie despite everyone recommending it to me. I'm worried that the movie will ruin the book for me. Do you think that the movie is parred down to a point where it wouldn't change the experience of reading the book?

I'm hoping that question makes sense. ",shibooty,2019-03-31T16:01:13Z,2,COMMENT,Mystery,The Godfather,15
b7f9k2_16,b7f9k2,"I read it before godfather as well.  A few years later I reread it after The Godfather and it was much better with the extra perspective.  Ended up as my all time favorite book.  

The other godfather books are ok.  They do a decent job of capturing the voice of Puzo, but some almost seem sacrilegious, taking away from certain characters that are built up already.   The prequel is probably my favorite of the other godfather books.",crazyfool319,2019-03-30T20:57:06Z,1,COMMENT,Mystery,The Godfather,16
b7f9k2_17,b7f9k2,I keep hearing this about The Godfather; it must be the equivalent of the child orgy in IT.,Leap_Year_Creepier,2019-03-30T22:24:35Z,2,COMMENT,Mystery,The Godfather,17
b7f9k2_18,b7f9k2,And he was encouraged to write The Godfather by his publisher (editor? I'm not sure) because readers loved the one Corleone-type character in his previous book.,introspeck,2019-03-30T23:09:50Z,0,COMMENT,Mystery,The Godfather,18
b7f9k2_19,b7f9k2,Any thoughts on the follow-ups to “The Godfather” books that weren’t written by Puzo?,kristinbugg922,2019-03-31T02:37:09Z,0,COMMENT,Mystery,The Godfather,19
b7f9k2_20,b7f9k2,"I agree with your analysis. I just enjoyed Fortunate Pilgrim more. Maybe, with the fame of The Godfather, I knew the story before I read it. Fortunate Pilgrim was a surprise. ",BoredBiotch,2019-03-31T03:35:04Z,1,COMMENT,Mystery,The Godfather,20
b7f9k2_21,b7f9k2,I’d never even heard of “The Fortunate Pilgrim” and only stumbled across it when I was replacing a worn out copy of “The Godfather”. I too was surprised by it. I didn’t expect to enjoy it as much as I did.,kristinbugg922,2019-03-31T03:36:59Z,1,COMMENT,Mystery,The Godfather,21
b7f9k2_22,b7f9k2,"It's a well written story, fitting well into the classic style of man vs. nature but inverted by making the man (Ahab) not remotely the hero. But there's a lot of extra bits thrown in because Melville was a reporter and wanted to write about the whaling industry, and he made up a little frame story for his facts and figures that ended up being way more interesting. I think it's the same for The Godfather: Puzo wanted to write about mafia types and all the little human things they went through, which makes for a muddled story but still praiseworthy in the end.",badmartialarts,2019-03-31T21:08:34Z,1,COMMENT,Mystery,The Godfather,22
185psfb_1,185psfb,"I don't know for sure, but I thought the Johnny Fontane chapters were referring to Frank Sinatra. I'm sure someone has written about the releationship of the Godfather novel to the real life mob in Vegas and elsewhere. 

I first read the book at the age of 12 and yeah, Sonny and Lucy at the wedding was a bit much for young me.",boxer_dogs_dance,2023-11-28T15:44:49Z,3,COMMENT,Mystery,The Godfather,1
185psfb_2,185psfb,"I just reread The Godfather and loved it once again. What a great book. Fun, interesting, a page-turner. Yes, the Johnny Fontane section threw me the first time, and it still felt unneeded the second time. Maybe it's that this section throws you a bit out of the story.",ottprim,2023-11-28T13:51:59Z,1,COMMENT,Mystery,The Godfather,2
13577vm_1,13577vm,"It is not a documentary. As a work of fiction, I liked it a lot.

As someone who has family in Italy, I know how horrible the Mafia can be. That's hardly the point here. *The Godfather* is a modern Greek tragedy.",Joona_Linna,2023-05-02T06:54:20Z,1,COMMENT,Mystery,The Godfather,1
13577vm_2,13577vm,"In Gay Talese's nonfiction mafia book *Honor Thy Father* he says how Sicily was often ruled by repressive foreigners, including the French, and that a French soldier raped a Sicilian woman,  after which her mother cried, ""*Ma fia, ma fia*,"" meaning ""My daughter, my daughter,"" knowing she would get no justice from the French rulers, and would have to turn to the ""underground"" Sicilians to get justice (root of the word ""Mafia"").

The opening scene of *The Godfather* book has Bonasera saying (regarding the *animales* who attacked his daughter getting a suspended sentence): ""For justice we must go on our knees to Don Corleone.""

Sort of a last-resort justice.

The late billionaire sports manager Mark McCormack, author of the bestselling *What They Don't Teach You at Harvard Business School* said (and he wasn't joking), ""*The Godfather* is the best business book ever written.""

On a lighter note, the humor book *The Very Minute Manager* has an amusing section that's a spoof of *The Godfather* in its chapter titled: ""Leadership:_x000D_ You Can Lead a Horse to Throw Out the Baby with the Bathwater_x000D_.""",BlatchfordS,2023-05-02T04:45:55Z,3,COMMENT,Mystery,The Godfather,2
13577vm_3,13577vm,"It was the first time the mafia were portrayed as sophisticated.  Before The Godfather, they were always portrayed as common criminals.",Tony0x01,2023-05-02T02:46:27Z,1,COMMENT,Mystery,The Godfather,3
13577vm_4,13577vm,I always look at the Godfather not as a loyal portrayal of the real mob but as a POV of the average early 1900s immigrant and how they managed to fit in and survive during a time where not being a WASP was hell,Natural-Solution-222,2023-05-02T06:06:33Z,2,COMMENT,Mystery,The Godfather,4
13577vm_5,13577vm,"I think they think of it as fighting for their tribe/ community.

Keep in mind that Sicily in the early 20th century didn’t really have laws or a police force the way we do. If you wanted any kind of justice done, you’d have to make nice with the local crime boss. 

In The Godfather their violence is mostly directed at other mafiosi corrupt cops or crooked rich people. Women, kids and poor people are rarely people victimized by their violence.

One thing I noticed in the book is how the Corleones are the least evil people in the series.

You have Johnny Fontane who left his wife and kids to take up with a floozy screen actress who he domesticlely absuses.

You have Jack Woltz the famous Hollywood  director who has the horses head thrust in his bed.  In the book a mother takes her 13 year old daughter to trade sex for a part in a film, and he is mentioned to have “ made stars” of numerous actresses in that way.

Sad to say, the Harvey Wesintein #Metoo stuff about Hollywood has been common knowledge for at least 85 years",TheKingsPeace,2023-05-02T03:14:45Z,0,COMMENT,Mystery,The Godfather,5
13577vm_6,13577vm,"William Goldman turned down the offer to write the screenplay because, as he said, ""I didn't want to glorify those people.""

Later a friend asked him, ""If you turned down *The Godfather* because they were criminals, why did you write *Butch Cassidy and the Sundance Kid*, who were criminals?""

Goldman later said (in a memoir), ""I didn't have a good answer.""",BlatchfordS,2023-05-04T00:41:39Z,3,COMMENT,Mystery,The Godfather,6
13577vm_7,13577vm,"I believe that was part of the point.

The Godfather is a book thats about how the government,  the corporations, and the entertainers are the most corrupt and criminal people  while the average criminals were just people trying to feed their families.

Who is worse the bootlegger or the pedophile producer?

Which is a good lil theme for the book",Natural-Solution-222,2023-05-02T06:02:38Z,3,COMMENT,Mystery,The Godfather,7
13577vm_8,13577vm,"Oh yeah, absolutely. I'm not trying to say they're all sunshine and roses, though in hindsight, I see how my comment can come off that way. My point was just that the whole familial connection thing portrayed in the Godfather is actually somewhat of a real thing. A bastardised version of what it should be, and not nearly so romantic as the story makes it out to be, but a thing nonetheless.",orein123,2023-05-02T02:29:21Z,3,COMMENT,Mystery,The Godfather,8
13577vm_9,13577vm,"Another fun screenwriting fun fact: In an interview with Fresh Air (and I’m paraphrasing here because it’s been a long time since I heard this), Puzo said when he got the gig to write his third film (Superman), he figured he should finally learn how to actually write a screenplay, so he went out and bought a book on screenwriting. In the opening pages, the author wrote “Everything you need to know about screenwriting you can learn from Mario Puzo’s script for The Godfather.” He then closed the book and never read it because he obviously already knew everything he needed to.",Trouble-Every-Day,2023-05-04T00:54:58Z,2,COMMENT,Mystery,The Godfather,9
13577vm_10,13577vm,All good. Both our comments here highlight that massive flaw in the story. It is way too easy to forget that the mob is a massive organized crime operation when talking about them in light of the Godfather. And that is something that definitely should not be forgotten.,orein123,2023-05-02T02:58:40Z,1,COMMENT,Mystery,The Godfather,10
10baw9q_1,10baw9q,"The Godfather is a great example of why it's better to adapt mediocre novels than good ones. With a mediocre novel, you can take the bones of a good story, cut the crap, play up the good bits, and make a good movie. A great movie, even.

With a good or great novel, you have to try not to fuck up all the things the fans rightly love about it.",lucia-pacciola,2023-01-14T02:48:40Z,2,COMMENT,Mystery,The Godfather,1
10baw9q_2,10baw9q,"The book was published in 1969.  It’s typical of bestsellers of the era.  Try a Harold Robbins of that era.   It’s been years but I recall The Betsy (1971) had automobile scion father in law on pregnant daughter in law as a story arc.  And a rich race car driver groupie nympho story arc.   Those story arcs sold books despite not adding anything to the plot.  

I have The Godfather on my Kindle to re-read some day.  I have lots of books from the post WW II era that would get shredded using 2023 sensibilities.",ZaphodG,2023-01-14T13:10:03Z,2,COMMENT,Mystery,The Godfather,2
12s3ouu_1,12s3ouu,"Read The Godfather…liked it. 
Watched The Godfather…loved it. 
It’s one of the rare cases where movie > book, imo. 
As a bonus, check out the the series The Offer on paramount+. It’s about the making of the movie and has lots of scenes with Mario Puzo and Francis Ford Coppola fleshing out the screenplay together.",FofaBett,2023-04-20T03:27:06Z,2,COMMENT,Mystery,The Godfather,1
vyespy_1,vyespy,"It was a very poor inclusion. I've got no idea why they included it; maybe they thought something sex-related/focused on women was needed? Fully agree it's weird.

The film leaves it out, much to its benefit. Lucy Mancini does appear at the wedding in *The Godfather*, and her character is retconned to be mother of Vincent Corleone in *The Godfather Part III*.

You'll also find the sub-plot about the movie producer being a pedophile is almost absent from *The Godfather* \- it's also pretty unnecessary. However, when Tom Hagen visits the producer, look carefully and you'll notice a very unhappy looking little girl outside the office.",TheChocolateMelted,2022-07-13T22:01:53Z,3,COMMENT,Mystery,The Godfather,1
vyespy_2,vyespy,"""You'll also find the sub-plot about the movie producer being a pedophile is almost absent from The Godfather ""

Weird because I have a very strong memory of the pedo producer (the one that ended up with a horse's head on his bed) from the movie. I imagine they had to be subtle about it because it wouldn't be legal to be too explicit, but the point was definitely made.",quantcompandthings,2022-07-14T00:51:13Z,3,COMMENT,Mystery,The Godfather,2
vyespy_3,vyespy,Yep.  The Godfather was written in the bestseller “One orgasm per chapter” era.  There are a bunch of other sections that wouldn’t fly culturally today like the movie producer casting couch with the mother escorting the nubile daughter.,ZaphodG,2022-07-14T10:02:48Z,3,COMMENT,Mystery,The Godfather,3
p3ho45_1,p3ho45,"i think the godfather is one of the things where the movies are better than the books. I liked the books, esp considering I'm not a crime/gangster/thriller reader, and i thought the movies actually genuinely captured the books and brought them to life with extra senses. It helps that the author cowrote the screenplays!! Always big ups in my eyes",woosterthunkit,2021-08-13T06:34:30Z,1,COMMENT,Mystery,The Godfather,1
p3ho45_2,p3ho45,"The Godfather is my favourite book of all time, and unlike others here, I preferred the book to the movie.",t_for_tom,2021-08-13T14:30:39Z,1,COMMENT,Mystery,The Godfather,2
