id,post_id,comment_text,author,created_utc,sentiment,TYPE,category,book,comment_num
wqhe8q_3,wqhe8q,"Mothers were not expected to survive Caesarean section in Shakespeare's time (or more importantly in Holinshed's time, that being Shakespeare's source).  The first account of a woman surviving C-section was published in 1582, backdated to 1500.  Holinshed first published in 1577, though the second edition that Shakespeare used was from 1587.  No way would C-section be seen as a kind of birth.

The backstory of Fleance being James VI/I's ancestor was important.  James was a murderous paranoid and questions about his origins dated back to his birth.  Shakespeare pretty much had to back his claim to the throne or end up dead - *Macbeth* was written in 1606, only 3 years after James came to the throne, and Marlowe had been murdered by Elizabeth's secret police in 1593, for unknown political reasons.  You didn't mess around with Renaissance royalty.  The legend would have been known to the entire audience and was as much of a hot potato as whether the 2020 US election was stolen.",Jack-Campin,2022-08-17T07:00:11Z,2,COMMENT,Horror,Macbeth,3
wqhe8q_4,wqhe8q,"Other comments have already given great answers about prophecy shenanigans, but I just wanna add: J.R.R. Tolkien is on your side! Apparently, he thought the C-section loophole was not the best option for this kind of prophecy, so he wrote his own version with >!Eowyn and the Witch King!<.

Edit: ooh about the Fleance thing, I always thought it was a grim signal implying to the audience that the struggle for power would continue (cause the crown would somehow pass from Duncan's line to Banquo’s, and let’s be real, probably through bloodshed). So Macbeth might be dead, but the lust for power will corrupt more men.
This is just my interpretation though, I’m sure some Shakespeare scholars could give a better answer. :)",Independent-Dirt5677,2022-08-18T02:20:23Z,2,COMMENT,Horror,Macbeth,4
dgi2g9_1,dgi2g9,"Macbeth is the best. I don't care if that's the popular, overrated choice, it's *so* good.",carolinemathildes,2019-10-12T02:42:10Z,1,COMMENT,Horror,Macbeth,1
dgi2g9_2,dgi2g9,"I love Shakespeare. One of my most treasured possessions is a beautiful leather-bound annotated collection of all his works, including his sonnets and poems. My parents gave it to me for my 18th birthday (at my request).

Macbeth is one of his greatest plays, but not my favourite. I particularly loved *Richard III*, *Othello*, *Titus Andronicus*, *The Winter's Tale*, *Midsummer Night's Dream* and, okay wait, I am going to list them all if I continue! lol

Glad that you loved Macbeth and hope you will enjoy many more Shakespeare readings.",Lanfear_Eshonai,2019-10-12T06:50:04Z,1,COMMENT,Horror,Macbeth,2
dgi2g9_3,dgi2g9,"Wow...I would have also loved to be in possession of such a treasure trove...Yeah, totally...I want to read him more...Which one do you recommend after Macbeth? Which one should I read?",Nirankar09,2019-10-12T08:43:20Z,1,COMMENT,Horror,Macbeth,3
dgi2g9_4,dgi2g9,Woah...sounds intriguing...You can check out an Indian cinematic adaptation of Macbeth too...It is called MacBook.. It is also about a band of gangsters...,Nirankar09,2019-10-12T04:52:15Z,2,COMMENT,Horror,Macbeth,4
gvixf2_1,gvixf2,"You should watch *Throne Of Blood,* from 1957. Macbeth reimagined as a samurai epic by Akira Kurosawa. It's my favorite Shakespeare adaptation ever.",,2020-06-03T04:55:51Z,1,COMMENT,Horror,Macbeth,1
gvixf2_2,gvixf2,Is Macbeth the story about revenge were he meets the three witches at the begining?  As you can tell I haven't read it or seen it.  I know it's good though.  Is there a film or video taped stage production that's worth a watch?,Bananaman9020,2020-06-03T01:13:06Z,3,COMMENT,Horror,Macbeth,2
gvixf2_3,gvixf2,"I love it. Shakespeare was simply amazing, all around. Don't hesitate to read more Shakespeare if you haven't already. If I can recommend a tragedy a comedy and a history as you continue your journey, they'd be Hamlet, 12th Night, and Henry V.   


Some interesting trivia you might not know:

Key parts of *The Lord of the Rings* were written because Tolkien thought Shakespeare had missed some cool opportunities in Macbeth. I'll put which parts under spoiler tags (spoilers for both Macbeth and LoTR):  


>!""Macbeth shall never vanquished be until!<

>!Great Birnam Wood to high Dunsinane Hill!<

>!Shall come against him."" 
--Shakespeare used soldiers disguised as trees to fulfill this prophecy, but Tolkien wanted something more like his Ents to happen, so he wrote his own.
!<

>!“Fear not, Macbeth. No man that’s born of woman!<

>!Shall e'er have power upon thee.” 
--Shakespeare's destiny loophole was a C-Section. Tolkien's was a woman.!<",aesir23,2020-06-03T08:41:07Z,1,COMMENT,Horror,Macbeth,3
gvixf2_4,gvixf2,"Both Roman Polanski and Orson Welles made good film adaptations - Polanski's more cinematic, Welles' more stage-like, but both are worthy. There's a more recent one at Netflix, it's nice and visually beautiful but imo too slow and restrained. The best Macbeth film, undisputed at the top, is Kurosawa's outstanding Throne Of Blood, but it is also the least faithful - it changes setting, names, characters and major plot beats. None is truly 100% faithful, though, all directors made their own versions. Polanski's probably the closest, though.",BlueUnknown,2020-06-03T01:33:22Z,2,COMMENT,Horror,Macbeth,4
gvixf2_5,gvixf2,"There’s one with Patrick Stewart (a film adapted from a stage production) from about 10 or 12 years ago that I quite enjoy. Usually productions or films of Shakespeare plays will cut out the more repetitive chunks, or even whole scenes, but Macbeth is so tightly paced that very little gets cut out. It’s free with Amazon Prime, or you can get it on PBS.org with a fair amount of commercial interruption.",slipdiprip,2020-06-03T05:05:06Z,1,COMMENT,Horror,Macbeth,5
j2kxhe_1,j2kxhe,"You might cross post on /r/Shakespeare. 

Just some brief thoughts:

Holily comes from holy. The idea is that all ambition that Macbeth has (highly), he has in holy manner (holily). This is then expanded in the next line: because he is holy, he would not do anything out of line to get the throne (false) yet he is not anywhere in the rightful succession of kings and thus for him to be king he must “wrongly win” it.",clinging2thecross,2020-09-30T12:47:55Z,2,COMMENT,Horror,Macbeth,1
j2kxhe_2,j2kxhe,"I highly recommend reading Shakespeare with a translation next to it (e.g. https://www.sparknotes.com/nofear/shakespeare/macbeth/page_30/). Yes, it can feel a bit silly, as if you don't have a very high reading level, but you will otherwise miss out on a lot of subtleties, like words which have multiple meanings that they don't have in modern English.

I also find it helpful to read a short little analysis of each act/scene (which you can find in plenty of places on the web) after I've read it to make sure I'm getting all the thematic elements as well.",Adamsoski,2020-09-30T21:23:15Z,3,COMMENT,Horror,Macbeth,2
mwn7w3_1,mwn7w3,"The whole deal about ""Macbeth shall never vanquished be, until Great Birnam wood to high Dunsinane hill Shall come against him."" ",HammerOvGrendel,2021-04-23T04:51:39Z,2,COMMENT,Horror,Macbeth,1
mwn7w3_2,mwn7w3,"Kings believed they were chosen by God, so he believed it to be his destiny to be king because God deemed it. And the witches confirm it. But he is conflicted because it’s witchcraft and he shouldn’t be paying any attention to that. While it’s not explicitly stated as such in Macbeth, it was part of the history of the British monarchy. Shakespeare includes this element in his history plays like Henry V.",louiseah,2021-04-23T05:10:20Z,2,COMMENT,Horror,Macbeth,2
5fnzk9_1,5fnzk9,Will they be reading Hamlet or Macbeth in 500 years as often as they do today?,ayceew,2016-11-30T05:53:28Z,3,COMMENT,Horror,Macbeth,1
5fnzk9_2,5fnzk9,"As often as Shakespeare in a school setting? Maybe nothing?

Tip: For a very interesting discussion about *Macbeth* (which may help enhance appreciation for the play), check out [this interview of Kenneth Branagh about playing him in a production from a few years back](https://charlierose.com/videos/21532). WARNING: Plot spoilers!",Manbatton,2016-11-30T07:04:48Z,2,COMMENT,Horror,Macbeth,2
67j8gs_1,67j8gs,"Macbeth is such a wonderful story, though...

I remember reading the ""No Fear Shakespeare"" version, which thankfully keeps the original text beside a ""translated"" version, and realizing that the ""translation"" ignored most of the real nuance of the script.",Mummelpuffin,2017-04-25T23:27:19Z,2,COMMENT,Horror,Macbeth,1
67j8gs_2,67j8gs,"As somebody who played Macbeth in a high school production, this is absolutely hilarious. C'mon, people have been remixing Shakespeare for about 400 years now. The original can exist in harmony with the modern riffs just as it always has. ",cptjeff,2017-04-26T04:49:59Z,1,COMMENT,Horror,Macbeth,2
67j8gs_3,67j8gs,"Maybe it will inspire someone to pick up the actual play and read it!

I don't see this hurting anything; the people who aren't going to read Macbeth after reading the texts probably weren't going to ever read it.",weeeee_plonk,2017-04-25T21:06:34Z,2,COMMENT,Horror,Macbeth,3
38y4iu_1,38y4iu,"Well, here's the brief summary from Wikipedia. I personally haven't seen any comparisons to Macbeth recently, but you should be able to notice any similarities in this brief summary: 

[tells the story of a brave Scottish general named Macbeth who receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders King Duncan and takes the throne for himself. He is then wracked with guilt and paranoia, and he soon becomes a tyrannical ruler as he is forced to commit more and more murders to protect himself from enmity and suspicion. The bloodbath and consequent civil war swiftly take Macbeth and Lady Macbeth into the realms of arrogance, madness, and death.](#s) ",dauthie,2015-06-07T22:58:08Z,3,COMMENT,Horror,Macbeth,1
38y4iu_2,38y4iu,"It is, in a way, a timeless tale. It explores themes of greed, ambition and remorse in a way that transcends the setting and era it's based in. Just look at how many adaptations exist. From the BBC version about a modern chef to Kurosawa's Throne of Blood, the same basic story can be adapted in any time period, because the themes are universal. It also does a great job of showing how an evil deed, from an otherwise noble man, can destroy him from the inside and change him. Lady Macbeth is also a very interesting character, and her transition from conspirer to lunatic makes for good story telling. It does not shy away from violence either. You can pretty much compare any story evolving around murder driven by ambition, to Macbeth. It is quite ubiquitous in human history, and it is not surprising that it is mostly inspired by actual events.  ",Darth_Goku,2015-06-07T23:39:40Z,1,COMMENT,Horror,Macbeth,2
38y4iu_3,38y4iu,"MacBeth, like most of Shakespeare's tragedies end in everyone dying. It's pretty bleak. MacBeth the character is one who is ruled by his ambition that slowly, and then really fucking quickly, goes out of control. To quote Douglas Adams;

> MacBeth's attitude towards murdering people was - Initial doubts, followed by cautious enthusiasm and then a greater and greater alarm at the sheer scale of the undertaking and still no end in sight ",,2015-06-07T23:05:14Z,0,COMMENT,Horror,Macbeth,3
38y4iu_4,38y4iu,"Macbeth, like much of Shakespeare's most popular works, is represented all over modern literature. I'm not familiar with Berserk, but I'm not surprised at all that it pulls from Macbeth. There's lots of stuff out there that people don't realize is Shakespeare based, but the Bard wrote about all sorts of stuff that makes up great action and drama!",,2015-06-08T01:47:59Z,1,COMMENT,Horror,Macbeth,4
38y4iu_5,38y4iu,"It digs deep into our chests, stirs our base desires - greed, ruthless ambition - and then plays on the fear of being caught and exposed. Very powerful emotions that resonate strongly for humanity. The excitement of giving in to the ""dark side"" and the eventual resolution/punishment provide a catharsis for our rotten core. 

Also, strong female characters:

""Come, you spirits    
That tend on mortal thoughts, unsex me here,    
And fill me from the crown to the toe top-full    
Of direst cruelty! make thick my blood;    
Stop up the access and passage to remorse,    
That no compunctious visitings of nature    
Shake my fell purpose, nor keep peace between    
The effect and it! Come to my woman's breasts,    
And take my milk for gall, you murd'ring ministers,    
Wherever in your sightless substances    
You wait on nature's mischief!""  -- *Lady Macbeth*, total tsundere",Mad4ra,2015-06-08T10:15:14Z,1,COMMENT,Horror,Macbeth,5
38y4iu_6,38y4iu,"Thanks for your reply.  It seems I was very wrong about what Macbeth is about.   If you take a look at my replies to other posts, you'll see what my misconceptions were. 

Thanks for taking the time to reply.  I know Wikipedia has answers to these things but I like bouncing it off real people.  ",suddensavior,2015-06-08T00:09:22Z,2,COMMENT,Horror,Macbeth,6
38y4iu_7,38y4iu,"Thank you for your reply.  It seems the comparison is actually really spot on.  I didn't think Macbeth was that dark of a tale, but then I had never really given it a chance.  

As stated in my other replies, I am very intrigued to actually read Macbeth now. I always saw it as an odd rom-com that was just poorly executed in amatuer plays.  Thanks for your reply.  I was way wrong about Macbeth. ",suddensavior,2015-06-08T00:07:07Z,1,COMMENT,Horror,Macbeth,7
