id,post_id,comment_text,author,created_utc,sentiment,TYPE,category,book,comment_num
2bqb1i_1,2bqb1i,"To be quite honest, I read the first three of the trilogy and couldn't finish the prequel. 

Without spoiling the story, you'll find the ending of the Maze Runner a bit off from what you might have been expecting. The rest of the story, to me, seemed like layer upon layer of plot twists and plot twists undoing others and there were actually times that I was frustrated with how things unfolded. 

I would suggest that you at least try the original trilogy, especially depending on if you like the first 75% of the Maze Runner. Though the ending may make you go ""lolwut?"" 

The prequel really, really sucked. I read about 33% of it and dumped it. ",,2014-07-25T22:09:49Z,0,COMMENT,Action,The Maze Runner,1
2bqb1i_2,2bqb1i,I just started the fourth book today. At this point I am just reading for completion. I read The Maze Runner and I really enjoyed it. The ending leaves a cliff hanger but I was honestly content stopping there because I heard the rest of the books weren't good. Well my girlfriend convinced me to read the rest of the series and it feels like a chore. Sure there are parts that suck me and keep me turning the page but then all of a sudden something else is thrown at the characters and I'm just like seriously? How much longer can this drag on? ,mingoleg,2014-08-01T16:49:27Z,0,COMMENT,Action,The Maze Runner,2
2bqb1i_3,2bqb1i,I read the Maze Runner and then Wiki read the rest. I'm glad I did because that would have been a massive waste of time. ,MoxiCOXacin,2014-08-01T17:16:35Z,0,COMMENT,Action,The Maze Runner,3
2bqb1i_4,2bqb1i,"I just could not finish the Maze Runner series. Everything becomes a chore about it. I ended up reading the ending on Wiki. No regrets, I saved myself a lot of time",MoxiCOXacin,2014-08-03T20:50:44Z,0,COMMENT,Action,The Maze Runner,4
21jbo8_1,21jbo8,"I would read The Maze Runner first. I read the whole trilogy about a year ago, and I tried reading the prequel after the first book and just didn't really like it. I don't know if I just got bored with it or wasn't in the right mood, but either way I didn't read it and I still understood the trilogy perfectly well and do not feel like I have a gaping hole in my chest or anything.",song_bird,2014-03-27T21:03:08Z,2,COMMENT,Action,The Maze Runner,1
2h8ru8_1,2h8ru8,"The Maze Runner is my (second) favorite book! Yes buy it. You may look at a few worlds in the book as they say some pretty odd words like
‘Shank’ is used to talk about a person
‘Shuck’ is used when talking to a person
‘Slinthead’ is an insult
‘Shuck-face’ is a playful insult

but yeah. buy the books, they are great, if you liked the hunger games, you’ll love these",dewchelsea1,2014-09-23T16:55:21Z,1,COMMENT,Action,The Maze Runner,1
3bb1fe_1,3bb1fe,"I enjoyed the Maze Runner books, and so when it ended I wasn't ready to let go and so I read the prequel. It takes place in the same world but with different characters. I would recommend reading it if you still have some unanswered questions. ",,2015-06-27T15:07:31Z,1,COMMENT,Action,The Maze Runner,1
3bb1fe_2,3bb1fe,I read each book in The Maze Runner series and the prequel was definitely my least favorite. It was slow and seemingly pointless and I could only get through the book by skimming it. I wouldn't recommend reading it.,TheOneWithTheBook,2015-06-27T19:54:54Z,0,COMMENT,Action,The Maze Runner,2
3bb1fe_3,3bb1fe,"I feel the same about the Maze Runner books, and I sort of enjoyed the prequel although found myself skipping paragraphs and occasionally getting bored",annathompson42,2015-06-27T19:24:00Z,2,COMMENT,Action,The Maze Runner,3
2p0qwp_1,2p0qwp,"It's hard for me to separate my opinion of the Maze Runner from my opinion on the series as a whole.

I enjoyed Maze Runner - it was very fast paced which I enjoyed - but by the end of the series I was exhausted.  It was like reading a video game.  I felt like the characters never once got a break and that frustrated me.  I did read all three books + the prequel so I clearly didn't hate them - but over all I was left dissatisfied by the final outcome. Ultimately I found the whole premise to be completely implausible.  If I could back in time I would have stopped after the first one.

Unfortunately the author is big on those endings that compel you to read one!",onerandomday,2014-12-11T23:50:36Z,2,COMMENT,Action,The Maze Runner,1
2hjupm_1,2hjupm,Looks like it will bridge Kill Order and the Maze Runner trilogy. So a Pre-sequel?,RMUDelicious,2014-09-26T20:23:57Z,3,COMMENT,Action,The Maze Runner,1
2hjupm_2,2hjupm,"http://en.wikipedia.org/wiki/The_Kill_Order This? To be clear, I haven't read any of these books. When I saw the trailer for The Maze Runner, I suspected that it was going to be some YA bullshit that would only be able to get by as long as they kept things mysterious and never revealed what's really going on. Lo and behold, I feel I was correct, as first book doesn't really reveal anything about the larger story. Once you get like halfway through the second book, you find out ""what's really going on"" and it is, IMO, pretty stupid. It seems like the kind of thing that even middle schoolers would read and then say ""Dude, really?""",,2014-09-26T19:03:57Z,0,COMMENT,Action,The Maze Runner,2
2drv69_1,2drv69,"I haven't finished the entire trilogy, but I have gotten past the first two books. I'm mostly favorable to the first book, *The Maze Runner* itself , and fairly neutral about the second book, *The Scorch Trials*. As for my review below, I hope I've kept it spoiler free for someone who has seen the movie trailers.



**Review**

I think the concept of the book is fairly brilliant. A group of older kids set up an entire society in this region called the glade,  in the middle of a large and seemingly impossible to solve maze. The way these kids handled everything - from managing food, to sanitation, to the maze runners who hunt for a way out of the maze - was well-established, and had a bit of anti-*Lord of the Flies* flair that I particularly liked.

The book itself was very fast-paced, and was very don't-put-it-down-until-it's-done like Dashner is fond of cliff-hangers that seem important but usually aren't, and while I was occasionally annoyed that almost every chapter seemed to have an almost melodramatic final few words, it did keep me reading the book and finishing it quickly. If I'm motivated to read a book as fast as I did *The Maze Runner*, then I'm more than willing to recommend it.


The issue, and I think this is where the not-so-happy reviews come from, is with the main characters, particularly Thomas the protagonist and the mysterious girl, Theresa. They're a bit boring. Thomas shows up to this glade of dozens of teens, and is abnormal and atypical, and sort of popular, without much explanation why except for the fact that he's that one special hero that we often see in the dystopian teen novel genre (plus a couple spoiler-related reasons that I thought were just entirely silly). I think he was a little too sulky and broody about his circumstances at the start of the novel, but considering he's confused and his memories are screwed up, I mostly glossed over that issue. Theresa didn't do much. At all.

So, I didn't like the heroes much, thought a couple things were just goofy, and was a bit annoyed with how most of the moral dilemma questions were solved by having the wrong/bad guy killed off.

I think, from what I've seen of the trailer, the movie may have the potential to be put together better than the book. Thomas seems potentially more likable, my favorite characters are better than I imagined, and the monster creatures - grievers - look pretty darn cool, much cooler than their descriptions in the books. There are some scenes in the trailer that didn't happen in the book, but they look interesting, so I'm more than willing to accept some deviation.



**TLDR;** The plot was cool, the maze itself was cool, the main characters were boring, and some of the climax was a letdown. But, it's still a fun, action-packed read that I certainly recommend.

If you want me to expand more on a certain... anything, let me know.

**Edit** some spelling and grammar errors
 ",Blurbingify,2014-08-17T11:43:05Z,1,COMMENT,Action,The Maze Runner,1
2drv69_2,2drv69,"The Maze Runner is one of my favorite books. It is a dystopian book, which I love. Not only that, but the story didn't revolve around romance. It had many other aspects that I enjoyed as well, but these are the two biggest. ",adamrwin,2014-08-17T09:01:55Z,1,COMMENT,Action,The Maze Runner,2
12br47_1,12br47,"The Maze Runner is my favorite book series for young adults! I personally love The Death Cure the most; I read the entire book in a day which is a huge deal for me (it usually takes me a month to get through a book that size due to schoolwork and other activities). 
The character development was fantastic, I cried whenever a character died (not going to say who in case no one has read them all). I think Newt was my favorite, or Minho. 

The prequel that was just released this summer, The Kill Order, was also very good! The story was so addicting, I could barely put the book down. The way that one ended was pretty rad, although as soon as Dee Dee was introduced I knew what was up. ",abbieismusing,2012-10-31T00:36:48Z,1,COMMENT,Action,The Maze Runner,1
2ljf8b_1,2ljf8b,"I've rarely felt that knowing spoilers ruined the enjoyment of a book. It's the journey that matters, not the destination. Though I suppose something like the Maze Runner depends on surprise. There's not much else good about it otherwise. (Just read it last week and while I enjoyed it, I thought it was incredibly shallow.)",,2014-11-07T16:24:07Z,0,COMMENT,Action,The Maze Runner,1
2j54uw_1,2j54uw,"I agree with the other comments in this thread. Quick and easy reads, plot line is decent. I'm nearly finished with the death cure. I don't think I'm going to read the kill order, because I'm ready to move on. The price of all three ebooks was about the price of admission to a movie theater and I was entertained longer. 

I was a little bored with the maze runner in the beginning, but about halfway through I started to become interested. I think the scorch trials was most exciting of all three. 

Just my two cents",Gdizzle419,2014-10-13T22:25:48Z,0,COMMENT,Action,The Maze Runner,1
77rekl_1,77rekl,"I've read the trilogy, but I don't remember the second two very well. I'm convinced the author had an interesting idea for the Maze Runner and a way to deliver it (I have issue with the mechanic of ""the story is driven by no one knows what's going on"" a lot of the time but that's not relevant) but he got past the part where they solve the maze and drew up a blank. Kind of like third Divergent book, to draw from a similar caliber, with a weird, disjointed trajectory change. ",blisteringchristmas,2017-10-21T16:05:28Z,3,COMMENT,Action,The Maze Runner,1
ak16go_1,ak16go,"No, lots of people turn the text they read into a mental image or movie. I’ve read all the Maze Runner books a few years ago and they were a great series. 
But even now I read stuff and paint general ideas in my head to keep along. It’s completely normal if you have to add ever detail into your mental movie. ",CivilDefenseWarden,2019-01-26T14:22:40Z,2,COMMENT,Action,The Maze Runner,1
a19w68_1,a19w68,"Oooh YA Dystopia, that was a really big thing a few years ago. Hunger Games and Harry Potter are great, and of the two you're considering go for The Maze Runner, absolutely loved the first book. I want to get to the rest of the series but will probably need to do a re-read. The Testing was recommended to me and I picked up the first book, I just haven't gotten around to it so I can't give much of an opinion on it. Also check out The Giver and Red Rising if you haven't already.

As has probably been mentioned, it's actually not all that uncommon. I'm in my 30's with children of my own and I've been book blogging consistently for 2 years now, and I can tell you that most book bloggers and booktubers read almost exclusively YA, and they're all anywhere in the range of 20's to 40's.

I mostly read genre fiction like fantasy, sci fi, and horror, but once in a while when I feel like jumping into a quick read I pick up a YA novel and I can appreciate them. Read what you enjoy reading and don't mind what other people think! If you have fun reading YA then that's better than not reading! Glad your passion for books has been reignited, and hey maybe you can talk your son into reading some with you.",heyraspberryjam,2018-11-28T23:22:19Z,1,COMMENT,Action,The Maze Runner,1
a19w68_2,a19w68,"I think it's more common than people admit to. I know it's my favorite genre. Because they are easy to get through and fun to read. And with as much bad rap as the genre gets there is definitely some really good works of fiction to find there.

I haven't read the Testing series, but I have read The Maze Runner series and found it to be very enjoyable! I think it only took me like two days per book. If you're looking for other series I would try Laini Taylor's trilogy (Daughter of Smoke and Bone, Days of Blood and Starlight, Dreams of Gods and Monsters). And Michael Grant's Gone series (this one has like 6 books in it). Outside of the ones you had already mentioned, these left the largest impression on me.",atigerlilyangel,2018-11-30T03:49:24Z,2,COMMENT,Action,The Maze Runner,2
2ydoge_1,2ydoge,"I struggled to finish the Maze Runner also and the twist at the end was like ok now it gets interesting?! but no way in hell I'm going to read 2 more books of this. >.<
",msdashwood,2015-03-09T03:15:07Z,0,COMMENT,Action,The Maze Runner,1
4hst12_1,4hst12,The Maze Runners,CuriousSF40,2016-05-04T05:58:33Z,3,COMMENT,Action,The Maze Runner,1
4hst12_2,4hst12,"Is this what the movie ""The maze runner"" is based on? ",,2016-05-04T12:54:04Z,3,COMMENT,Action,The Maze Runner,2
2t0hqd_1,2t0hqd,"I had the same experience as you with the Maze Runner. I read Divergent and Insurgent, got about 50 pages into Allegiant and just couldn't make myself finish. I'll just wait for the movie.",turnk,2015-01-21T04:53:44Z,3,COMMENT,Action,The Maze Runner,1
sak193_1,sak193,"THE MAZE RUNNER! I’m so mad at the direction Dashner took with those books. The first one was amazing, complex, and great world building, but then with the later books all of that was shattered and rushed to make an ending. The series really dwindled down. Big disappointment because I LOVED the first book.",hay_bail1,2022-01-23T17:27:22Z,0,COMMENT,Action,The Maze Runner,1
32ch5s_1,32ch5s,">every book wanted to be twilight, not it's own thing.

I think most authors consider their stories to be their own thing. It's the rare terrible author that notices a lit trend & actively embarks on writing a whole novel ripping it off (although they probably exist I guess).

The marketing of the thing is another matter entirely though. Publishers come to the author going  ""yeah we're going to liken The Maze Runner to The Hunger Games on the cover since they're both YA dystopia"" and the author could be like ""yuck NO! I don't want my genius piece of work likened to *that* popular mainstream drivel!"" 

The publishers come back being like, ""look do you *want* people to buy your books or not? We - and you - shouldn't care if it's drivel; if it's popular & mainstream then putting its title on your cover is going to push *your* story as popular and mainstream. This is a proven method of marketing which *does* attract readers & increases sales - meaning *you* get to make more money off your work.""

Authors are people that have to pay bills just like you and I... and it literally *doesn't pay* to reject proven quality marketing strategies based off something like a useless, unprofitable sense of superiority.

Basically : if you want to make a living off writing, you don't just write a quality piece of literature - you have to push & market & promote using all the tools of the trade you can so it gains exposure & builds up a fanbase. The goal - for writers - is to become popular/mainstream and as a result make money so they can keep the lights on & bring home the bacon.

---

I've only read the first book of TMR but it's fascinating how our opinions are flipped: so far I think the first Hunger Games book was better than The Maze Runner book... but TMR film was better than the first Hunger Games film. lol. To each their own!! :) (PS - for more convo about this feel free to join us over in /r/MazeRunner :)",stophauntingme,2015-04-12T19:03:25Z,2,COMMENT,Action,The Maze Runner,1
32ch5s_2,32ch5s,"This is random but you know what marketing strategy really gets my goat? Attaching the first chapter of the book's sequel onto the end of the first book. Drives me absolutely bonkers & I always absolutely refuse to read them if they're there. They feel more like spoilers than teasers... and also like they're devaluing the second book: if I got to read the first portion of the second book in the first book, then reduce the cost of the second book by the percent of pages I got & read of it in the first book, damn it! (lol)

I saw The Maze Runner movie before I read the book & totally loved it. I was coming from having already seen The Hunger Games (I was unimpressed but I read the book series anyway since it was becoming so popular & liked it well enough) & Divergent (the movie was so terrible I didn't bother reading the series) and I was... basically prepared for really bogged-down slow-paced universe-exposition scenes as well as lengthy, rather boring, special fx scope-shot extravaganzas. 

I tend to think all adaptations fall victim to these two things really easily (with the understandable goals of 1) making sure those who haven't read the books still understand what's going on, and 2) capturing & doing justice to the visual imagery in the books)...

At any rate, the director of Maze Runner, in an MTV interview, talked about why certain things in the book were excised & he kept coming back to: will it keep a thrilling pace? will it be visually *exciting*?

For me, someone who hadn't read the books, I was basically on the edge of my seat the whole time throughout the film. The pacing was perfect for me. *Also* - Wes Ball wasn't going for ""visually *stunning*"" - he was going for ""visually *exciting*."" He wanted to keep people immersed & intense about what was going to happen next plotwise (which he succeeded in doing for me) versus showcasing his visual effects team's prowess with unnecessarily long & languishing shots of the Maze.

I also think Maze Runner was such a great film adaptation because, unlike other YA dystopia stories, the way the universe works is actually just as confusing to the main characters (in the beginning) as it is to the audience. TMR didn't require the film adaptation to be slow as hell in the beginning to explain the ""way things are"" before launching into the plot (like The Hunger Games and Divergent) because, in the Maze Runner, figuring out ""the way things are"" *is* a huge part of the actual plot: almost each and every development is another ""clue"" to figuring out what exactly is going on in this fictional universe. So... that was really cool to watch (and read). :)",stophauntingme,2015-04-12T20:25:54Z,1,COMMENT,Action,The Maze Runner,2
ezqc9_1,ezqc9,The maze runner feels and reads the same,stingharkonnen,2011-01-10T23:19:14Z,3,COMMENT,Action,The Maze Runner,1
ezqc9_2,ezqc9,The Maze Runner by James Dashner is somewhat similar from what I have heard from a buddies wife who reads a lot of books.,teksaid,2011-01-12T16:26:21Z,2,COMMENT,Action,The Maze Runner,2
3yagpm_1,3yagpm,I tried reading The Maze Runner. I had to stop a few chapters in; it felt so lacking.,strawberry36,2015-12-26T17:05:57Z,0,COMMENT,Action,The Maze Runner,1
immelo_1,immelo,"> the Hunger Games sometimes fails at this, the Maze Runner, Divergent and so on. Interestingly enough, the titles that I just mentioned are mostly young adult novels and apparently, dystopian stories are common in YA books.

The reason these fail is because their authors also seem to have failed at understanding the original history and purpose of dystopian fiction. If you look at the origins of dystopian fiction, it's original purpose was literally to serve as a social critique and especially as a critique of real world social oppression and authoritarianism. In The Time Machine, Wells' focus is on class warfare and oppression of the working class. In The Iron Heel, which was perhaps the first modern dystopian novel, the focus was on a capitalist oligarchy that again brutally oppressed the working class. Even in 1909, Jack London's work continues to contain relevant references to electoral control by the capitalist class, the use of warfare to spread nationalist rhetoric and distract the working class, etc.

Whether it's The Time Machine, The Iron Heel, The Trial, Nineteen Eighty-Four, It Can't Happen Here, A Handmaid's Tale, Parable of the Sower and so on and so forth, these novels are drawing on real world oppression and social issues to form the basic premise and driving force of the novel. With books like Maze Runner of Hunger Games, very little of the content is actually rooted in real world social oppression. Honestly, I had a lot of fun reading Maze Runner as an adult, it was an entertaining series for the most part. But as dystopian or apocalyptic fiction, it was not believable because it was not rooted in real world oppression nor real world issues. Even when it came to back to the ""climate catastrophe"" aspect and the reasons behind government actions, it was incredibly outlandish and made little sense. So that's quite possibly what you're picking up on...the contrast between genuine dystopian fiction that stays true to the original purpose of the genre vs the more recent trend (particularly geared towards teenagers) that is basically just telling the story of rebelling against a vaguely oppressive government that doesn't really act in the same way as real world systemic oppression.",D3athRider,2020-09-04T20:04:21Z,3,COMMENT,Action,The Maze Runner,1
7wbs4w_1,7wbs4w,"I read Station Eleven and have it 4/5 even thought it was Definitely Not For Me. I liked how it took a different look at the aftermath of a plague and it was well written. But I didn’t like the constant flashbacks. 

I’m adding Emergencies Only to my TBR. You might want to check out War Hospital by Sheri Fink. 

I only read The Maze Runner and I didn’t really like it.   How is the prequel?",conservio,2018-02-10T17:55:05Z,3,COMMENT,Action,The Maze Runner,1
7wbs4w_2,7wbs4w,"Thanks for the recommendation! I'll go pop it on hold now. Yeah if you weren't keen on the Maze Runner definitely don't try the fever cure, much of a muchness. I want to read more books about plagues from different perspectives, I really liked that about station eleven too. ",katandkuma,2018-02-11T01:52:15Z,2,COMMENT,Action,The Maze Runner,2
4zar1t_1,4zar1t,The Maze Runner series.,TheCourierWatches,2016-08-24T11:03:31Z,2,COMMENT,Action,The Maze Runner,1
89he1k_1,89he1k,"I read The Hunger Games, The Maze Runner and Divergent nearly back to back and all 3 basically were the same plot to me with just different reasoning. Hunger games had the characters pitted against each other for sport under the watchful eyes of the Capital, Maze Runner had the characters working towards the end under the watchful eyes of the W.I.C.K.E.D. , and Divergent had all the characters following mislead instructions for eradication of the divergents because of the erudite. 3 stories taking place essentially in a bubble that followed the main characters breaking out of said bubble to take on the bigger powers at work and although the reasoning and motivation was different they were essentially the same thing as far as I saw. It really felt like just a niche genre that I'd somehow found 3 separate stories about. ",Emerystones,2018-04-03T20:03:54Z,2,COMMENT,Action,The Maze Runner,1
3tr1zp_1,3tr1zp,"I see what you did there - the uglies was *bad*.

Never Let Me Go is probably one of the most heart-rending books I've ever read. Definitely a slow burner, but absolutely astounding. I just lay in a slump the entire day after I finished that novel. I just couldn't get over it.

And, well, as of writing this I'm 24. I know - *John Green is for teen girls! 13 Reasons why? You girl!*

The truth is I've never liked that gender discrimination in books. Books aren't like films and aimed at either gender or another (or they shouldn't be). Secondly, YA books are usually easy to read, which make them great come-downs after something of the heady classics, or sweeping high fantasies. Not only that but a lot of them are fantastic books, that touch on subjects I find very interesting and that are important to me. I might not be a teenager, but I like imagining I am. And then there are books like The Maze Runner and Holes, which tap into my boyhood excitement of guns and big tanks and exciting and shiny things. And I won't lie, I might be a semi-adult, but I still really like those things.",AJakeR,2015-11-22T00:23:03Z,2,COMMENT,Action,The Maze Runner,1
3tr1zp_2,3tr1zp,"The Hunger Games left a bitter fucking taste of my mouth. Like shit - rolled in more shit - and then cooked in an oven made of shit. Ok, I really hated The Hunger Games.

But I couldn't ignore The Uglies. The premise sounded really interesting, and so many people were saying good things. But I never went in with the intention of reading more than the first one. A lot of these books have an initial idea that they run with, (The Hunger Games themselves, or The Maze in The Maze Runner) but after the idea gets spread too thin, and the next few books weaken out. Combine this with my distaste for The Hunger Games - and how similar the two were - my belief that the main character was only a girl to feed off the Katniss Everdeen cake of success, and I wasn't interested in reading beyond that initial concept. And though the idea was good, and parts of that book were OK, the execution was mostly lacking.

Ok, I suppose that's unfair. I didn't go into the book so cynically - I just wanted to find out what it was all about, explore that interesting sounding premise, and see if it was worth the hype. If it was really good I would have read the rest, but the book was meh. ",AJakeR,2015-11-22T00:29:03Z,0,COMMENT,Action,The Maze Runner,2
2ta51d_1,2ta51d,And the Maze Runner series,snivvygreasy,2015-01-22T14:51:46Z,3,COMMENT,Action,The Maze Runner,1
72ohcn_1,72ohcn,The Maze runner ,zeebiggprophecy,2017-09-27T20:01:22Z,3,COMMENT,Action,The Maze Runner,1
lef49_1,lef49,"My daughter says the Maze Runner trilogy was better than Hunger Games, but I haven't read it. I thought Hunger Games was a great book by itself; the trilogy altogether was not as good as the first book.

Haven't heard of Chaos Walking, but looks like my daughter will have a new series to start. Thanks :)",,2011-10-17T00:00:05Z,1,COMMENT,Action,The Maze Runner,1
lef49_2,lef49,You should read them yourself too.  The Hunger Games is a good action filled book.  I felt 2 was too like 1 and 3 was OK.  But worth reading.  Nice easy reads.  But Chaos Walking are excellent well thought out novels.  Each has it's own character and each novel brings something new to the trilogy.  I'll be checking out the Maze Runner Trilogy myself.  (btw...it's a long time since I was a YA!!),delanger,2011-10-17T06:30:58Z,1,COMMENT,Action,The Maze Runner,2
p4z1e7_1,p4z1e7,"There are also ones that came before, like King's The Long Walk. Have a look into that. It's an amazing book. There all different though in there own way, I know The Maze Runner is always regarded as similar to The Hunger Games, but they are both very different. One is in a post-apocalyptic landscape, and the other is in a dystopia. But, there are loads of similar books.",RoadToFreedom-90,2021-09-04T04:10:46Z,3,COMMENT,Action,The Maze Runner,1
